seed,workload,preset,iterations,converged,valid,validity_notes,original_TR2_composite_cost,thermal_sa_tas_TR2_composite_cost,TR2_composite_cost_delta,TR2_composite_cost_relative_change_pct,original_T_max_C,thermal_sa_tas_T_max_C,T_max_C_delta,T_max_C_relative_change_pct,original_sigma_T_K,thermal_sa_tas_sigma_T_K,sigma_T_K_delta,sigma_T_K_relative_change_pct,original_N_hot,thermal_sa_tas_N_hot,N_hot_delta,N_hot_relative_change_pct,original_makespan_us,thermal_sa_tas_makespan_us,makespan_us_delta,makespan_us_relative_change_pct,original_DVFS_penalty_pct,thermal_sa_tas_DVFS_penalty_pct,DVFS_penalty_pct_delta,DVFS_penalty_pct_relative_change_pct,original_comm_cost,thermal_sa_tas_comm_cost,comm_cost_delta,comm_cost_relative_change_pct,original_congestion_proxy,thermal_sa_tas_congestion_proxy,congestion_proxy_delta,congestion_proxy_relative_change_pct,original_load_imbalance,thermal_sa_tas_load_imbalance,load_imbalance_delta,load_imbalance_relative_change_pct,original_total_PE_optical_energy_mJ,thermal_sa_tas_total_PE_optical_energy_mJ,total_PE_optical_energy_mJ_delta,total_PE_optical_energy_mJ_relative_change_pct,history_rows,history_best_field,history_all_best_inf,history_inf_count
47,VOPD,vopd_steady_sigma,7000,True,True,,5.0,4.528433387477688,-0.47156661252231213,-9.431332250446243,52.22271921261,52.201446383250016,-0.021272829359986645,-0.04073481749079428,0.9870939912641029,0.9568054677149885,-0.030288523549114377,-3.0684538470673863,0.0,0.0,0.0,,89.3329,88.43270000000001,-0.9001999999999839,-1.0076914552197276,0.0,0.0,0.0,,1396000.0,972000.0,-424000.0,-30.37249283667622,252000.0,144000.0,-108000.0,-42.857142857142854,0.35802469135802467,0.35802469135802467,0.0,0.0,0.7507385223064373,0.7442002816016512,-0.006538240704786147,-0.8709078474752039,7000,best_score,False,0
47,HNN,hnn_dynamic_score,12000,True,True,,6.000000000000001,6.011385173675362,0.01138517367536096,0.1897528945893493,55.66757624162,58.03115736024,2.3635811186200044,4.245884728950831,2.454372247071413,1.7455343658694296,-0.7088378812019833,-28.880618335208823,16.0,13.0,-3.0,-18.75,203.177525,224.3627,21.185174999999987,10.42692837212186,11.14198573637825,10.227081298638844,-0.9149044377394073,-8.211323002795378,2195456.0,1654784.0,-540672.0,-24.62686567164179,163840.0,204800.0,40960.0,25.0,0.3028095733610822,0.32362122788761705,0.02081165452653483,6.872852233676966,4.651317011228462,4.731398089802877,0.08008107857441438,1.7216861026908188,12000,best_score,False,0
48,GEMM,v2_dynamic_thermal,3756,True,True,,6.000000000000001,4.992322167442084,-1.007677832557917,-16.794630542631946,54.93421735578005,53.37376283899005,-1.5604545167900028,-2.8405875097550934,2.1434761400252804,1.4299964183171179,-0.7134797217081625,-33.286105144130396,6.0,0.0,-6.0,-100.0,120.405,165.8607,45.45570000000001,37.752335866450736,1.8350526805555563,0.0,-1.8350526805555563,-100.0,104448.0,88064.0,-16384.0,-15.686274509803921,22528.0,13312.0,-9216.0,-40.909090909090914,0.9202539178734378,2.3548899027970642,1.4346359849236263,155.89566716964865,1.5708734939939561,1.7799609842987458,0.20908749030478968,13.310269165799173,3756,best_score,False,0
48,MPEG4,v2_dynamic_thermal,3773,True,True,,6.000000000000001,4.969755692278503,-1.0302443077214978,-17.17073846202496,54.44663874680003,52.72166136687002,-1.72497737993001,-3.168198110358817,1.3003837749577485,1.0962769129860264,-0.20410686197172212,-15.695894235403996,2.0,0.0,-2.0,-100.0,122.06989999999999,121.9936,-0.07629999999998915,-0.0625051712174657,0.07168423611111063,0.0,-0.07168423611111063,-100.0,420000.0,496000.0,76000.0,18.095238095238095,88000.0,104000.0,16000.0,18.181818181818183,0.5670623064060744,0.8828431238178778,0.3157808174118034,55.68714651713638,1.1328804365769536,1.1307029550414762,-0.0021774815354773658,-0.19220753269045043,3773,best_score,False,0
48,VOPD,vopd_steady_sigma,7000,True,True,,5.0,4.416684123903808,-0.5833158760961918,-11.666317521923837,52.22271921261,51.868615961700016,-0.3541032509099864,-0.6780636019130971,0.9870939912641029,0.934950328042768,-0.0521436632213349,-5.282542866516502,0.0,0.0,0.0,,89.3329,87.6008,-1.7320999999999884,-1.93892731569219,0.0,0.0,0.0,,1396000.0,948000.0,-448000.0,-32.09169054441261,252000.0,136000.0,-116000.0,-46.03174603174603,0.35802469135802467,0.35802469135802467,0.0,0.0,0.7507385223064373,0.7393152428397652,-0.011423279466672098,-1.5216056093108448,7000,best_score,False,0
48,HNN,hnn_dynamic_score,12000,True,True,,6.000000000000001,5.51993561021938,-0.4800643897806207,-8.001073163010345,55.66757624162,57.59181707877002,1.9242408371500233,3.4566635859948938,2.454372247071413,1.8737255521472658,-0.5806466949241471,-23.657645885500127,16.0,12.0,-4.0,-25.0,203.177525,204.48880000000003,1.3112750000000233,0.6453838828876487,11.14198573637825,8.446837366586562,-2.6951483697916885,-24.18912062498976,2195456.0,2129920.0,-65536.0,-2.9850746268656714,163840.0,147456.0,-16384.0,-10.0,0.3028095733610822,0.15920915712799166,-0.14360041623309056,-47.422680412371136,4.651317011228462,4.576220637563902,-0.07509637366456001,-1.6145185005295148,12000,best_score,False,0
49,GEMM,v2_dynamic_thermal,4341,True,True,,6.000000000000001,4.73722386821959,-1.2627761317804111,-21.04626886300685,54.93421735578005,53.23211550928005,-1.7021018464999997,-3.0984365090274806,2.1434761400252804,1.2311023928438727,-0.9123737471814077,-42.56514593955998,6.0,0.0,-6.0,-100.0,120.405,166.2488,45.84379999999999,38.07466467339395,1.8350526805555563,0.0,-1.8350526805555563,-100.0,104448.0,81920.0,-22528.0,-21.568627450980394,22528.0,10240.0,-12288.0,-54.54545454545454,0.9202539178734378,2.202539178734378,1.2822852608609403,139.3403750808364,1.5708734939939561,1.7805178080330488,0.20964431403909267,13.345715924333959,4341,best_score,False,0
49,MPEG4,v2_dynamic_thermal,5000,True,True,,6.000000000000001,4.854696619594927,-1.1453033804050738,-19.088389673417893,54.44663874680003,52.83043863356005,-1.6162001132399837,-2.968411182839036,1.3003837749577485,1.0735977666197727,-0.2267860083379758,-17.439929096727187,2.0,0.0,-2.0,-100.0,122.06989999999999,121.6477,-0.4221999999999895,-0.34586740875513905,0.07168423611111063,0.0,-0.07168423611111063,-100.0,420000.0,448000.0,28000.0,6.666666666666667,88000.0,96000.0,8000.0,9.090909090909092,0.5670623064060744,0.8960006578767029,0.32893835147062855,58.007444288683715,1.1328804365769536,1.1283845356102296,-0.004495900966724031,-0.39685573354136006,5000,best_score,False,0
49,VOPD,vopd_steady_sigma,7000,True,True,,5.0,4.505011357162582,-0.49498864283741817,-9.899772856748363,52.22271921261,51.623603892660014,-0.5991153199499877,-1.1472311840194676,0.9870939912641029,0.9199008825249219,-0.06719310873918105,-6.807164194478734,0.0,0.0,0.0,,89.3329,87.5947,-1.738199999999992,-1.9457557070239433,0.0,0.0,0.0,,1396000.0,924000.0,-472000.0,-33.810888252149,252000.0,188000.0,-64000.0,-25.396825396825395,0.35802469135802467,0.35802469135802467,0.0,0.0,0.7507385223064373,0.7393304787822916,-0.011408043524145706,-1.5195761487098909,7000,best_score,False,0
49,HNN,hnn_dynamic_score,12000,True,True,,6.000000000000001,5.41786078278354,-0.5821392172164606,-9.702320286941008,55.66757624162,56.83766257422002,1.1700863326000217,2.101917151056424,2.454372247071413,1.7108311181483105,-0.7435411289231024,-30.294554129281114,16.0,14.0,-2.0,-12.5,203.177525,199.6506,-3.5269250000000056,-1.7358834349419334,11.14198573637825,6.888225183639244,-4.253760552739007,-38.17775981215454,2195456.0,1835008.0,-360448.0,-16.417910447761194,163840.0,155648.0,-8192.0,-5.0,0.3028095733610822,0.26326742976066597,-0.039542143600416246,-13.058419243986258,4.651317011228462,4.525268221483814,-0.12604878974464828,-2.709959124273008,12000,best_score,False,0
