Time(ns),ComponentType,ComponentID,EventType,Value
10083000.00,PE,0,IDLE,0.62
10084000.00,PE,0,IDLE,0.62
10085000.00,PE,0,IDLE,0.62
10086000.00,PE,0,IDLE,0.62
10087000.00,PE,0,IDLE,0.62
10088000.00,PE,0,IDLE,0.62
10089000.00,PE,0,IDLE,0.62
10090000.00,PE,0,IDLE,0.62
10091000.00,PE,0,IDLE,0.62
10092000.00,PE,0,IDLE,0.62
10093000.00,PE,0,IDLE,0.62
10094000.00,PE,0,IDLE,0.62
10095000.00,PE,0,IDLE,0.62
10096000.00,PE,0,IDLE,0.62
10097000.00,PE,0,IDLE,0.62
10098000.00,PE,0,IDLE,0.62
10099000.00,PE,0,IDLE,0.62
10100000.00,PE,0,IDLE,0.62
10101000.00,PE,0,IDLE,0.62
10102000.00,PE,0,IDLE,0.62
10103000.00,PE,0,IDLE,0.62
10104000.00,PE,0,IDLE,0.62
10105000.00,PE,0,IDLE,0.62
10106000.00,PE,0,IDLE,0.62
10107000.00,PE,0,IDLE,0.62
10108000.00,PE,0,IDLE,0.62
10109000.00,PE,0,IDLE,0.62
10110000.00,PE,0,IDLE,0.62
10111000.00,PE,0,IDLE,0.62
10112000.00,PE,0,IDLE,0.62
10113000.00,PE,0,IDLE,0.62
10114000.00,PE,0,IDLE,0.62
10115000.00,PE,0,IDLE,0.62
10116000.00,PE,0,IDLE,0.62
10117000.00,PE,0,IDLE,0.62
10118000.00,PE,0,IDLE,0.62
10119000.00,PE,0,IDLE,0.62
10120000.00,PE,0,IDLE,0.62
10121000.00,PE,0,IDLE,0.62
10122000.00,PE,0,IDLE,0.62
10123000.00,PE,0,IDLE,0.62
10124000.00,PE,0,IDLE,0.62
10125000.00,PE,0,IDLE,0.62
10126000.00,PE,0,IDLE,0.62
10127000.00,PE,0,IDLE,0.62
10128000.00,PE,0,IDLE,0.62
10129000.00,PE,0,IDLE,0.62
10130000.00,PE,0,IDLE,0.62
10131000.00,PE,0,IDLE,0.62
10132000.00,PE,0,IDLE,0.62
10133000.00,PE,0,IDLE,0.62
10134000.00,PE,0,IDLE,0.62
10135000.00,PE,0,IDLE,0.62
10136000.00,PE,0,IDLE,0.62
10137000.00,PE,0,IDLE,0.62
10138000.00,PE,0,IDLE,0.62
10139000.00,PE,0,IDLE,0.62
10140000.00,PE,0,IDLE,0.62
10141000.00,PE,0,IDLE,0.62
10142000.00,PE,0,IDLE,0.62
10143000.00,PE,0,IDLE,0.62
10144000.00,PE,0,IDLE,0.62
10145000.00,PE,0,IDLE,0.62
10146000.00,PE,0,IDLE,0.62
10147000.00,PE,0,IDLE,0.62
10148000.00,PE,0,IDLE,0.62
10149000.00,PE,0,IDLE,0.62
10150000.00,PE,0,IDLE,0.62
10151000.00,PE,0,IDLE,0.62
10152000.00,PE,0,IDLE,0.62
10153000.00,PE,0,IDLE,0.62
10154000.00,PE,0,IDLE,0.62
10155000.00,PE,0,IDLE,0.62
10156000.00,PE,0,IDLE,0.62
10157000.00,PE,0,IDLE,0.62
10158000.00,PE,0,IDLE,0.62
10159000.00,PE,0,IDLE,0.62
10160000.00,PE,0,IDLE,0.62
10161000.00,PE,0,IDLE,0.62
10162000.00,PE,0,IDLE,0.62
10163000.00,PE,0,IDLE,0.62
10164000.00,PE,0,IDLE,0.62
10165000.00,PE,0,IDLE,0.62
10166000.00,PE,0,IDLE,0.62
10167000.00,PE,0,IDLE,0.62
10168000.00,PE,0,IDLE,0.62
10169000.00,PE,0,IDLE,0.62
10170000.00,PE,0,IDLE,0.62
10171000.00,PE,0,IDLE,0.62
10172000.00,PE,0,IDLE,0.62
10173000.00,PE,0,IDLE,0.62
10174000.00,PE,0,IDLE,0.62
10175000.00,PE,0,IDLE,0.62
10176000.00,PE,0,IDLE,0.62
10177000.00,PE,0,IDLE,0.62
10178000.00,PE,0,IDLE,0.62
10179000.00,PE,0,IDLE,0.62
10180000.00,PE,0,IDLE,0.62
10181000.00,PE,0,IDLE,0.62
10182000.00,PE,0,IDLE,0.62
10183000.00,PE,0,IDLE,0.62
10184000.00,PE,0,IDLE,0.62
10185000.00,PE,0,IDLE,0.62
10186000.00,PE,0,IDLE,0.62
10187000.00,PE,0,IDLE,0.62
10188000.00,PE,0,IDLE,0.62
10189000.00,PE,0,IDLE,0.62
10190000.00,PE,0,IDLE,0.62
10191000.00,PE,0,IDLE,0.62
10192000.00,PE,0,IDLE,0.62
10193000.00,PE,0,IDLE,0.62
10194000.00,PE,0,IDLE,0.62
10195000.00,PE,0,IDLE,0.62
10196000.00,PE,0,IDLE,0.62
10197000.00,PE,0,IDLE,0.62
10198000.00,PE,0,IDLE,0.62
10199000.00,PE,0,IDLE,0.62
10200000.00,PE,0,IDLE,0.62
10201000.00,PE,0,IDLE,0.62
10202000.00,PE,0,IDLE,0.62
10203000.00,PE,0,IDLE,0.62
10204000.00,PE,0,IDLE,0.62
10205000.00,PE,0,IDLE,0.62
10206000.00,PE,0,IDLE,0.62
10207000.00,PE,0,IDLE,0.62
10208000.00,PE,0,IDLE,0.62
10209000.00,PE,0,IDLE,0.62
10210000.00,PE,0,IDLE,0.62
10211000.00,PE,0,IDLE,0.62
10212000.00,PE,0,IDLE,0.62
10213000.00,PE,0,IDLE,0.62
10214000.00,PE,0,IDLE,0.62
10215000.00,PE,0,IDLE,0.62
10216000.00,PE,0,IDLE,0.62
10217000.00,PE,0,IDLE,0.62
10218000.00,PE,0,IDLE,0.62
10219000.00,PE,0,IDLE,0.62
10220000.00,PE,0,IDLE,0.62
10221000.00,PE,0,IDLE,0.62
10222000.00,PE,0,IDLE,0.62
10223000.00,PE,0,IDLE,0.62
10224000.00,PE,0,IDLE,0.62
10225000.00,PE,0,IDLE,0.62
10226000.00,PE,0,IDLE,0.62
10227000.00,PE,0,IDLE,0.62
10228000.00,PE,0,IDLE,0.62
10229000.00,PE,0,IDLE,0.62
10230000.00,PE,0,IDLE,0.62
10231000.00,PE,0,IDLE,0.62
10232000.00,PE,0,IDLE,0.62
10233000.00,PE,0,IDLE,0.62
10234000.00,PE,0,IDLE,0.62
10235000.00,PE,0,IDLE,0.62
10236000.00,PE,0,IDLE,0.62
10237000.00,PE,0,IDLE,0.62
10238000.00,PE,0,IDLE,0.62
10239000.00,PE,0,IDLE,0.62
10240000.00,PE,0,IDLE,0.62
10241000.00,PE,0,IDLE,0.62
10242000.00,PE,0,IDLE,0.62
10243000.00,PE,0,IDLE,0.62
10244000.00,PE,0,IDLE,0.62
10245000.00,PE,0,IDLE,0.62
10246000.00,PE,0,IDLE,0.62
10247000.00,PE,0,IDLE,0.62
10248000.00,PE,0,IDLE,0.62
10249000.00,PE,0,IDLE,0.62
10250000.00,PE,0,IDLE,0.62
10251000.00,PE,0,IDLE,0.62
10252000.00,PE,0,IDLE,0.62
10253000.00,PE,0,IDLE,0.62
10254000.00,PE,0,IDLE,0.62
10255000.00,PE,0,IDLE,0.62
10256000.00,PE,0,IDLE,0.62
10257000.00,PE,0,IDLE,0.62
10258000.00,PE,0,IDLE,0.62
10259000.00,PE,0,IDLE,0.62
10260000.00,PE,0,IDLE,0.62
10261000.00,PE,0,IDLE,0.62
10262000.00,PE,0,IDLE,0.62
10263000.00,PE,0,IDLE,0.62
10264000.00,PE,0,IDLE,0.62
10265000.00,PE,0,IDLE,0.62
10266000.00,PE,0,IDLE,0.62
10267000.00,PE,0,IDLE,0.62
10268000.00,PE,0,IDLE,0.62
10269000.00,PE,0,IDLE,0.62
10270000.00,PE,0,IDLE,0.62
10271000.00,PE,0,IDLE,0.62
10272000.00,PE,0,IDLE,0.62
10273000.00,PE,0,IDLE,0.62
10274000.00,PE,0,IDLE,0.62
10275000.00,PE,0,IDLE,0.62
10276000.00,PE,0,IDLE,0.62
10277000.00,PE,0,IDLE,0.62
10278000.00,PE,0,IDLE,0.62
10279000.00,PE,0,IDLE,0.62
10280000.00,PE,0,IDLE,0.62
10281000.00,PE,0,IDLE,0.62
10282000.00,PE,0,IDLE,0.62
10283000.00,PE,0,IDLE,0.62
10284000.00,PE,0,IDLE,0.62
10285000.00,PE,0,IDLE,0.62
10286000.00,PE,0,IDLE,0.62
10287000.00,PE,0,IDLE,0.62
10288000.00,PE,0,IDLE,0.62
10289000.00,PE,0,IDLE,0.62
10290000.00,PE,0,IDLE,0.62
10291000.00,PE,0,IDLE,0.62
10292000.00,PE,0,IDLE,0.62
10293000.00,PE,0,IDLE,0.62
10294000.00,PE,0,IDLE,0.62
10295000.00,PE,0,IDLE,0.62
10296000.00,PE,0,IDLE,0.62
10297000.00,PE,0,IDLE,0.62
10298000.00,PE,0,IDLE,0.62
10299000.00,PE,0,IDLE,0.62
10300000.00,PE,0,IDLE,0.62
10301000.00,PE,0,IDLE,0.62
10302000.00,PE,0,IDLE,0.62
10303000.00,PE,0,IDLE,0.62
10304000.00,PE,0,IDLE,0.62
10305000.00,PE,0,IDLE,0.62
10306000.00,PE,0,IDLE,0.62
10307000.00,PE,0,IDLE,0.62
10308000.00,PE,0,IDLE,0.62
10309000.00,PE,0,IDLE,0.62
10310000.00,PE,0,IDLE,0.62
10311000.00,PE,0,IDLE,0.62
10312000.00,PE,0,IDLE,0.62
10313000.00,PE,0,IDLE,0.62
10314000.00,PE,0,IDLE,0.62
10315000.00,PE,0,IDLE,0.62
10316000.00,PE,0,IDLE,0.62
10317000.00,PE,0,IDLE,0.62
10318000.00,PE,0,IDLE,0.62
10319000.00,PE,0,IDLE,0.62
10320000.00,PE,0,IDLE,0.62
10321000.00,PE,0,IDLE,0.62
10322000.00,PE,0,IDLE,0.62
10323000.00,PE,0,IDLE,0.62
10324000.00,PE,0,IDLE,0.62
10325000.00,PE,0,IDLE,0.62
10326000.00,PE,0,IDLE,0.62
10327000.00,PE,0,IDLE,0.62
10328000.00,PE,0,IDLE,0.62
10329000.00,PE,0,IDLE,0.62
10330000.00,PE,0,IDLE,0.62
10331000.00,PE,0,IDLE,0.62
10332000.00,PE,0,IDLE,0.62
10333000.00,PE,0,IDLE,0.62
10334000.00,PE,0,IDLE,0.62
10335000.00,PE,0,IDLE,0.62
10336000.00,PE,0,IDLE,0.62
10337000.00,PE,0,IDLE,0.62
10338000.00,PE,0,IDLE,0.62
10339000.00,PE,0,IDLE,0.62
10340000.00,PE,0,IDLE,0.62
10341000.00,PE,0,IDLE,0.62
10342000.00,PE,0,IDLE,0.62
10343000.00,PE,0,IDLE,0.62
10344000.00,PE,0,IDLE,0.62
10345000.00,PE,0,IDLE,0.62
10346000.00,PE,0,IDLE,0.62
10347000.00,PE,0,IDLE,0.62
10348000.00,PE,0,IDLE,0.62
10349000.00,PE,0,IDLE,0.62
10350000.00,PE,0,IDLE,0.62
10351000.00,PE,0,IDLE,0.62
10352000.00,PE,0,IDLE,0.62
10353000.00,PE,0,IDLE,0.62
10354000.00,PE,0,IDLE,0.62
10355000.00,PE,0,IDLE,0.62
10356000.00,PE,0,IDLE,0.62
10357000.00,PE,0,IDLE,0.62
10358000.00,PE,0,IDLE,0.62
10359000.00,PE,0,IDLE,0.62
10360000.00,PE,0,IDLE,0.62
10361000.00,PE,0,IDLE,0.62
10362000.00,PE,0,IDLE,0.62
10363000.00,PE,0,IDLE,0.62
10364000.00,PE,0,IDLE,0.62
10365000.00,PE,0,IDLE,0.62
10366000.00,PE,0,IDLE,0.62
10367000.00,PE,0,IDLE,0.62
10368000.00,PE,0,IDLE,0.62
10369000.00,PE,0,IDLE,0.62
10370000.00,PE,0,IDLE,0.62
10371000.00,PE,0,IDLE,0.62
10372000.00,PE,0,IDLE,0.62
10373000.00,PE,0,IDLE,0.62
10374000.00,PE,0,IDLE,0.62
10375000.00,PE,0,IDLE,0.62
10376000.00,PE,0,IDLE,0.62
10377000.00,PE,0,IDLE,0.62
10378000.00,PE,0,IDLE,0.62
10379000.00,PE,0,IDLE,0.62
10380000.00,PE,0,IDLE,0.62
10381000.00,PE,0,IDLE,0.62
10382000.00,PE,0,IDLE,0.62
10383000.00,PE,0,IDLE,0.62
10384000.00,PE,0,IDLE,0.62
10385000.00,PE,0,IDLE,0.62
10386000.00,PE,0,IDLE,0.62
10387000.00,PE,0,IDLE,0.62
10388000.00,PE,0,IDLE,0.62
10389000.00,PE,0,IDLE,0.62
10390000.00,PE,0,IDLE,0.62
10391000.00,PE,0,IDLE,0.62
10392000.00,PE,0,IDLE,0.62
10393000.00,PE,0,IDLE,0.62
10394000.00,PE,0,IDLE,0.62
10395000.00,PE,0,IDLE,0.62
10396000.00,PE,0,IDLE,0.62
10397000.00,PE,0,IDLE,0.62
10398000.00,PE,0,IDLE,0.62
10399000.00,PE,0,IDLE,0.62
10400000.00,PE,0,IDLE,0.62
10401000.00,PE,0,IDLE,0.62
10402000.00,PE,0,IDLE,0.62
10403000.00,PE,0,IDLE,0.62
10404000.00,PE,0,IDLE,0.62
10405000.00,PE,0,IDLE,0.62
10406000.00,PE,0,IDLE,0.62
10407000.00,PE,0,IDLE,0.62
10408000.00,PE,0,IDLE,0.62
10409000.00,PE,0,IDLE,0.62
10410000.00,PE,0,IDLE,0.62
10411000.00,PE,0,IDLE,0.62
10412000.00,PE,0,IDLE,0.62
10413000.00,PE,0,IDLE,0.62
10414000.00,PE,0,IDLE,0.62
10415000.00,PE,0,IDLE,0.62
10416000.00,PE,0,IDLE,0.62
10417000.00,PE,0,IDLE,0.62
10418000.00,PE,0,IDLE,0.62
10419000.00,PE,0,IDLE,0.62
10420000.00,PE,0,IDLE,0.62
10421000.00,PE,0,IDLE,0.62
10422000.00,PE,0,IDLE,0.62
10423000.00,PE,0,IDLE,0.62
10424000.00,PE,0,IDLE,0.62
10425000.00,PE,0,IDLE,0.62
10426000.00,PE,0,IDLE,0.62
10427000.00,PE,0,IDLE,0.62
10428000.00,PE,0,IDLE,0.62
10429000.00,PE,0,IDLE,0.62
10430000.00,PE,0,IDLE,0.62
10431000.00,PE,0,IDLE,0.62
10432000.00,PE,0,IDLE,0.62
10433000.00,PE,0,IDLE,0.62
10434000.00,PE,0,IDLE,0.62
10435000.00,PE,0,IDLE,0.62
10436000.00,PE,0,IDLE,0.62
10437000.00,PE,0,IDLE,0.62
10438000.00,PE,0,IDLE,0.62
10439000.00,PE,0,IDLE,0.62
10440000.00,PE,0,IDLE,0.62
10441000.00,PE,0,IDLE,0.62
10442000.00,PE,0,IDLE,0.62
10443000.00,PE,0,IDLE,0.62
10444000.00,PE,0,IDLE,0.62
10445000.00,PE,0,IDLE,0.62
10446000.00,PE,0,IDLE,0.62
10447000.00,PE,0,IDLE,0.62
10448000.00,PE,0,IDLE,0.62
10449000.00,PE,0,IDLE,0.62
10450000.00,PE,0,IDLE,0.62
10451000.00,PE,0,IDLE,0.62
10452000.00,PE,0,IDLE,0.62
10453000.00,PE,0,IDLE,0.62
10454000.00,PE,0,IDLE,0.62
10455000.00,PE,0,IDLE,0.62
10456000.00,PE,0,IDLE,0.62
10457000.00,PE,0,IDLE,0.62
10458000.00,PE,0,IDLE,0.62
10459000.00,PE,0,IDLE,0.62
10460000.00,PE,0,IDLE,0.62
10461000.00,PE,0,IDLE,0.62
10462000.00,PE,0,IDLE,0.62
10463000.00,PE,0,IDLE,0.62
10464000.00,PE,0,IDLE,0.62
10465000.00,PE,0,IDLE,0.62
10466000.00,PE,0,IDLE,0.62
10467000.00,PE,0,IDLE,0.62
10468000.00,PE,0,IDLE,0.62
10469000.00,PE,0,IDLE,0.62
10470000.00,PE,0,IDLE,0.62
10471000.00,PE,0,IDLE,0.62
10472000.00,PE,0,IDLE,0.62
10473000.00,PE,0,IDLE,0.62
10474000.00,PE,0,IDLE,0.62
10475000.00,PE,0,IDLE,0.62
10476000.00,PE,0,IDLE,0.62
10477000.00,PE,0,IDLE,0.62
10478000.00,PE,0,IDLE,0.62
10479000.00,PE,0,IDLE,0.62
10480000.00,PE,0,IDLE,0.62
10481000.00,PE,0,IDLE,0.62
10482000.00,PE,0,IDLE,0.62
10483000.00,PE,0,IDLE,0.62
10484000.00,PE,0,IDLE,0.62
10485000.00,PE,0,IDLE,0.62
10486000.00,PE,0,IDLE,0.62
10487000.00,PE,0,IDLE,0.62
10488000.00,PE,0,IDLE,0.62
10489000.00,PE,0,IDLE,0.62
10490000.00,PE,0,IDLE,0.62
10491000.00,PE,0,IDLE,0.62
10492000.00,PE,0,IDLE,0.62
10493000.00,PE,0,IDLE,0.62
10494000.00,PE,0,IDLE,0.62
10495000.00,PE,0,IDLE,0.62
10496000.00,PE,0,IDLE,0.62
10497000.00,PE,0,IDLE,0.62
10498000.00,PE,0,IDLE,0.62
10499000.00,PE,0,IDLE,0.62
10500000.00,PE,0,IDLE,0.62
10501000.00,PE,0,IDLE,0.62
10502000.00,PE,0,IDLE,0.62
10503000.00,PE,0,IDLE,0.62
10504000.00,PE,0,IDLE,0.62
10505000.00,PE,0,IDLE,0.62
10506000.00,PE,0,IDLE,0.62
10507000.00,PE,0,IDLE,0.62
10508000.00,PE,0,IDLE,0.62
10509000.00,PE,0,IDLE,0.62
10510000.00,PE,0,IDLE,0.62
10511000.00,PE,0,IDLE,0.62
10512000.00,PE,0,IDLE,0.62
10513000.00,PE,0,IDLE,0.62
10514000.00,PE,0,IDLE,0.62
10515000.00,PE,0,IDLE,0.62
10516000.00,PE,0,IDLE,0.62
10517000.00,PE,0,IDLE,0.62
10518000.00,PE,0,IDLE,0.62
10519000.00,PE,0,IDLE,0.62
10520000.00,PE,0,IDLE,0.62
10521000.00,PE,0,IDLE,0.62
10522000.00,PE,0,IDLE,0.62
10523000.00,PE,0,IDLE,0.62
10524000.00,PE,0,IDLE,0.62
10525000.00,PE,0,IDLE,0.62
10526000.00,PE,0,IDLE,0.62
10527000.00,PE,0,IDLE,0.62
10528000.00,PE,0,IDLE,0.62
10529000.00,PE,0,IDLE,0.62
10530000.00,PE,0,IDLE,0.62
10531000.00,PE,0,IDLE,0.62
10532000.00,PE,0,IDLE,0.62
10533000.00,PE,0,IDLE,0.62
10534000.00,PE,0,IDLE,0.62
10535000.00,PE,0,IDLE,0.62
10536000.00,PE,0,IDLE,0.62
10537000.00,PE,0,IDLE,0.62
10538000.00,PE,0,IDLE,0.62
10539000.00,PE,0,IDLE,0.62
10540000.00,PE,0,IDLE,0.62
10541000.00,PE,0,IDLE,0.62
10542000.00,PE,0,IDLE,0.62
10543000.00,PE,0,IDLE,0.62
10544000.00,PE,0,IDLE,0.62
10545000.00,PE,0,IDLE,0.62
10546000.00,PE,0,IDLE,0.62
10547000.00,PE,0,IDLE,0.62
10548000.00,PE,0,IDLE,0.62
10549000.00,PE,0,IDLE,0.62
10550000.00,PE,0,IDLE,0.62
10551000.00,PE,0,IDLE,0.62
10552000.00,PE,0,IDLE,0.62
10553000.00,PE,0,IDLE,0.62
10554000.00,PE,0,IDLE,0.62
10555000.00,PE,0,IDLE,0.62
10556000.00,PE,0,IDLE,0.62
10557000.00,PE,0,IDLE,0.62
10558000.00,PE,0,IDLE,0.62
10559000.00,PE,0,IDLE,0.62
10560000.00,PE,0,IDLE,0.62
10561000.00,PE,0,IDLE,0.62
10562000.00,PE,0,IDLE,0.62
10563000.00,PE,0,IDLE,0.62
10564000.00,PE,0,IDLE,0.62
10565000.00,PE,0,IDLE,0.62
10566000.00,PE,0,IDLE,0.62
10567000.00,PE,0,IDLE,0.62
10568000.00,PE,0,IDLE,0.62
10569000.00,PE,0,IDLE,0.62
10570000.00,PE,0,IDLE,0.62
10571000.00,PE,0,IDLE,0.62
10572000.00,PE,0,IDLE,0.62
10573000.00,PE,0,IDLE,0.62
10574000.00,PE,0,IDLE,0.62
10575000.00,PE,0,IDLE,0.62
10576000.00,PE,0,IDLE,0.62
10577000.00,PE,0,IDLE,0.62
10578000.00,PE,0,IDLE,0.62
10579000.00,PE,0,IDLE,0.62
10580000.00,PE,0,IDLE,0.62
10581000.00,PE,0,IDLE,0.62
10582000.00,PE,0,IDLE,0.62
10583000.00,PE,0,IDLE,0.62
10584000.00,PE,0,IDLE,0.62
10585000.00,PE,0,IDLE,0.62
10586000.00,PE,0,IDLE,0.62
10587000.00,PE,0,IDLE,0.62
10588000.00,PE,0,IDLE,0.62
10589000.00,PE,0,IDLE,0.62
10590000.00,PE,0,IDLE,0.62
10591000.00,PE,0,IDLE,0.62
10592000.00,PE,0,IDLE,0.62
10593000.00,PE,0,IDLE,0.62
10594000.00,PE,0,IDLE,0.62
10595000.00,PE,0,IDLE,0.62
10596000.00,PE,0,IDLE,0.62
10597000.00,PE,0,IDLE,0.62
10598000.00,PE,0,IDLE,0.62
10599000.00,PE,0,IDLE,0.62
10600000.00,PE,0,IDLE,0.62
10601000.00,PE,0,IDLE,0.62
10602000.00,PE,0,IDLE,0.62
10603000.00,PE,0,IDLE,0.62
10604000.00,PE,0,IDLE,0.62
10605000.00,PE,0,IDLE,0.62
10606000.00,PE,0,IDLE,0.62
10607000.00,PE,0,IDLE,0.62
10608000.00,PE,0,IDLE,0.62
10609000.00,PE,0,IDLE,0.62
10610000.00,PE,0,IDLE,0.62
10611000.00,PE,0,IDLE,0.62
10612000.00,PE,0,IDLE,0.62
10613000.00,PE,0,IDLE,0.62
10614000.00,PE,0,IDLE,0.62
10615000.00,PE,0,IDLE,0.62
10616000.00,PE,0,IDLE,0.62
10617000.00,PE,0,IDLE,0.62
10618000.00,PE,0,IDLE,0.62
10619000.00,PE,0,IDLE,0.62
10620000.00,PE,0,IDLE,0.62
10621000.00,PE,0,IDLE,0.62
10622000.00,PE,0,IDLE,0.62
10623000.00,PE,0,IDLE,0.62
10624000.00,PE,0,IDLE,0.62
10625000.00,PE,0,IDLE,0.62
10626000.00,PE,0,IDLE,0.62
10627000.00,PE,0,IDLE,0.62
10628000.00,PE,0,IDLE,0.62
10629000.00,PE,0,IDLE,0.62
10630000.00,PE,0,IDLE,0.62
10631000.00,PE,0,IDLE,0.62
10632000.00,PE,0,IDLE,0.62
10633000.00,PE,0,IDLE,0.62
10634000.00,PE,0,IDLE,0.62
10635000.00,PE,0,IDLE,0.62
10636000.00,PE,0,IDLE,0.62
10637000.00,PE,0,IDLE,0.62
10638000.00,PE,0,IDLE,0.62
10639000.00,PE,0,IDLE,0.62
10640000.00,PE,0,IDLE,0.62
10641000.00,PE,0,IDLE,0.62
10642000.00,PE,0,IDLE,0.62
10643000.00,PE,0,IDLE,0.62
10644000.00,PE,0,IDLE,0.62
10645000.00,PE,0,IDLE,0.62
10646000.00,PE,0,IDLE,0.62
10647000.00,PE,0,IDLE,0.62
10648000.00,PE,0,IDLE,0.62
10649000.00,PE,0,IDLE,0.62
10650000.00,PE,0,IDLE,0.62
10651000.00,PE,0,IDLE,0.62
10652000.00,PE,0,IDLE,0.62
10653000.00,PE,0,IDLE,0.62
10654000.00,PE,0,IDLE,0.62
10655000.00,PE,0,IDLE,0.62
10656000.00,PE,0,IDLE,0.62
10657000.00,PE,0,IDLE,0.62
10658000.00,PE,0,IDLE,0.62
10659000.00,PE,0,IDLE,0.62
10660000.00,PE,0,IDLE,0.62
10661000.00,PE,0,IDLE,0.62
10662000.00,PE,0,IDLE,0.62
10663000.00,PE,0,IDLE,0.62
10664000.00,PE,0,IDLE,0.62
10665000.00,PE,0,IDLE,0.62
10666000.00,PE,0,IDLE,0.62
10667000.00,PE,0,IDLE,0.62
10668000.00,PE,0,IDLE,0.62
10669000.00,PE,0,IDLE,0.62
10670000.00,PE,0,IDLE,0.62
10671000.00,PE,0,IDLE,0.62
10672000.00,PE,0,IDLE,0.62
10673000.00,PE,0,IDLE,0.62
10674000.00,PE,0,IDLE,0.62
10675000.00,PE,0,IDLE,0.62
10676000.00,PE,0,IDLE,0.62
10677000.00,PE,0,IDLE,0.62
10678000.00,PE,0,IDLE,0.62
10679000.00,PE,0,IDLE,0.62
10680000.00,PE,0,IDLE,0.62
10681000.00,PE,0,IDLE,0.62
10682000.00,PE,0,IDLE,0.62
10683000.00,PE,0,IDLE,0.62
10684000.00,PE,0,IDLE,0.62
10685000.00,PE,0,IDLE,0.62
10686000.00,PE,0,IDLE,0.62
10687000.00,PE,0,IDLE,0.62
10688000.00,PE,0,IDLE,0.62
10689000.00,PE,0,IDLE,0.62
10690000.00,PE,0,IDLE,0.62
10691000.00,PE,0,IDLE,0.62
10692000.00,PE,0,IDLE,0.62
10693000.00,PE,0,IDLE,0.62
10694000.00,PE,0,IDLE,0.62
10695000.00,PE,0,IDLE,0.62
10696000.00,PE,0,IDLE,0.62
10697000.00,PE,0,IDLE,0.62
10698000.00,PE,0,IDLE,0.62
10699000.00,PE,0,IDLE,0.62
10700000.00,PE,0,IDLE,0.62
10701000.00,PE,0,IDLE,0.62
10702000.00,PE,0,IDLE,0.62
10703000.00,PE,0,IDLE,0.62
10704000.00,PE,0,IDLE,0.62
10705000.00,PE,0,IDLE,0.62
10706000.00,PE,0,IDLE,0.62
10707000.00,PE,0,IDLE,0.62
10708000.00,PE,0,IDLE,0.62
10709000.00,PE,0,IDLE,0.62
10710000.00,PE,0,IDLE,0.62
10711000.00,PE,0,IDLE,0.62
10712000.00,PE,0,IDLE,0.62
10713000.00,PE,0,IDLE,0.62
10714000.00,PE,0,IDLE,0.62
10715000.00,PE,0,IDLE,0.62
10716000.00,PE,0,IDLE,0.62
10717000.00,PE,0,IDLE,0.62
10718000.00,PE,0,IDLE,0.62
10719000.00,PE,0,IDLE,0.62
10720000.00,PE,0,IDLE,0.62
10721000.00,PE,0,IDLE,0.62
10722000.00,PE,0,IDLE,0.62
10723000.00,PE,0,IDLE,0.62
10724000.00,PE,0,IDLE,0.62
10725000.00,PE,0,IDLE,0.62
10726000.00,PE,0,IDLE,0.62
10727000.00,PE,0,IDLE,0.62
10728000.00,PE,0,IDLE,0.62
10729000.00,PE,0,IDLE,0.62
10730000.00,PE,0,IDLE,0.62
10731000.00,PE,0,IDLE,0.62
10732000.00,PE,0,IDLE,0.62
10733000.00,PE,0,IDLE,0.62
10734000.00,PE,0,IDLE,0.62
10735000.00,PE,0,IDLE,0.62
10736000.00,PE,0,IDLE,0.62
10737000.00,PE,0,IDLE,0.62
10738000.00,PE,0,IDLE,0.62
10739000.00,PE,0,IDLE,0.62
10740000.00,PE,0,IDLE,0.62
10741000.00,PE,0,IDLE,0.62
10742000.00,PE,0,IDLE,0.62
10743000.00,PE,0,IDLE,0.62
10744000.00,PE,0,IDLE,0.62
10745000.00,PE,0,IDLE,0.62
10746000.00,PE,0,IDLE,0.62
10747000.00,PE,0,IDLE,0.62
10748000.00,PE,0,IDLE,0.62
10749000.00,PE,0,IDLE,0.62
10750000.00,PE,0,IDLE,0.62
10751000.00,PE,0,IDLE,0.62
10752000.00,PE,0,IDLE,0.62
10753000.00,PE,0,IDLE,0.62
10754000.00,PE,0,IDLE,0.62
10755000.00,PE,0,IDLE,0.62
10756000.00,PE,0,IDLE,0.62
10757000.00,PE,0,IDLE,0.62
10758000.00,PE,0,IDLE,0.62
10759000.00,PE,0,IDLE,0.62
10760000.00,PE,0,IDLE,0.62
10761000.00,PE,0,IDLE,0.62
10762000.00,PE,0,IDLE,0.62
10763000.00,PE,0,IDLE,0.62
10764000.00,PE,0,IDLE,0.62
10765000.00,PE,0,IDLE,0.62
10766000.00,PE,0,IDLE,0.62
10767000.00,PE,0,IDLE,0.62
10768000.00,PE,0,IDLE,0.62
10769000.00,PE,0,IDLE,0.62
10770000.00,PE,0,IDLE,0.62
10771000.00,PE,0,IDLE,0.62
10772000.00,PE,0,IDLE,0.62
10773000.00,PE,0,IDLE,0.62
10774000.00,PE,0,IDLE,0.62
10775000.00,PE,0,IDLE,0.62
10776000.00,PE,0,IDLE,0.62
10777000.00,PE,0,IDLE,0.62
10778000.00,PE,0,IDLE,0.62
10779000.00,PE,0,IDLE,0.62
10780000.00,PE,0,IDLE,0.62
