comparison_type,workload,method,method_family,source_root,ablation,seed,seed_type,selection_policy,metrics_path,reference_metrics_path,source_objective_name,source_objective_weights,stored_TR2_composite_cost,reference_full_objective_comparable_score,method_full_objective_comparable_score,full_score_delta_vs_reference,full_score_relative_change_pct_vs_reference,run_ok,valid_for_cost,valid,validity_notes,reference_T_max_K,method_T_max_K,T_max_K_delta_vs_reference,T_max_K_relative_change_pct,reference_sigma_T_K,method_sigma_T_K,sigma_T_K_delta_vs_reference,sigma_T_K_relative_change_pct,reference_N_hot,method_N_hot,N_hot_delta_vs_reference,N_hot_relative_change_pct,reference_makespan_s,method_makespan_s,makespan_s_delta_vs_reference,makespan_s_relative_change_pct,reference_eta_dvfs_pct,method_eta_dvfs_pct,eta_dvfs_pct_delta_vs_reference,eta_dvfs_pct_relative_change_pct,reference_raw_comm_cost,method_raw_comm_cost,raw_comm_cost_delta_vs_reference,raw_comm_cost_relative_change_pct,reference_raw_congestion_cost,method_raw_congestion_cost,raw_congestion_cost_delta_vs_reference,raw_congestion_cost_relative_change_pct,reference_raw_load_imbalance,method_raw_load_imbalance,raw_load_imbalance_delta_vs_reference,raw_load_imbalance_relative_change_pct,reference_pe_optical_comm_energy_J,method_pe_optical_comm_energy_J,pe_optical_comm_energy_J_delta_vs_reference,pe_optical_comm_energy_J_relative_change_pct,reference_T_max_C,method_T_max_C,T_max_C_delta_vs_reference,T_max_C_relative_change_pct,reference_makespan_us,method_makespan_us,makespan_us_delta_vs_reference,makespan_us_relative_change_pct,reference_DVFS_penalty_pct,method_DVFS_penalty_pct,DVFS_penalty_pct_delta_vs_reference,DVFS_penalty_pct_relative_change_pct,reference_comm_cost,method_comm_cost,comm_cost_delta_vs_reference,comm_cost_relative_change_pct,reference_congestion_proxy,method_congestion_proxy,congestion_proxy_delta_vs_reference,congestion_proxy_relative_change_pct,reference_load_imbalance,method_load_imbalance,load_imbalance_delta_vs_reference,load_imbalance_relative_change_pct,reference_total_PE_optical_energy_mJ,method_total_PE_optical_energy_mJ,total_PE_optical_energy_mJ_delta_vs_reference,total_PE_optical_energy_mJ_relative_change_pct,reference_f_thermal,method_f_thermal,f_thermal_delta_vs_reference,reference_f_sigma,method_f_sigma,f_sigma_delta_vs_reference,reference_f_hot,method_f_hot,f_hot_delta_vs_reference,reference_f_makespan,method_f_makespan,f_makespan_delta_vs_reference,reference_f_comm,method_f_comm,f_comm_delta_vs_reference,reference_f_congestion,method_f_congestion,f_congestion_delta_vs_reference,reference_f_dvfs,method_f_dvfs,f_dvfs_delta_vs_reference,reference_f_load,method_f_load,f_load_delta_vs_reference,reference_f_energy,method_f_energy,f_energy_delta_vs_reference
ablation_vs_reference,VOPD,comm-only,ablation,B-2-v4-ablation,comm-only,49,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\comm-only\seed_49\gen_60\vopd\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\vopd\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=0.0;w_H=0.4;w_congestion=0.7;w_D=0.0;w_L=0.0;w_E=0.0,0.3025787965616046,5.0,5.664053094114829,0.6640530941148288,13.281061882296585,True,True,True,,325.37271921261,325.29492504934,-0.0777941632699708,-0.023909245820674663,0.9870939912641029,1.0289888927467548,0.04189490148265185,4.244266691260057,0.0,0.0,0.0,,8.93329e-05,9.92823e-05,9.949399999999997e-06,11.13744208460712,0.0,0.0,0.0,,1396000.0,358000.0,-1038000.0,-74.35530085959886,252000.0,72000.0,-180000.0,-71.42857142857143,0.35802469135802467,2.618655692729767,2.2606310013717423,631.4176245210729,0.0007507385223064374,0.0008007644866350438,5.0025964328606425e-05,6.663566986667391,52.22271921261,52.14492504934003,-0.0777941632699708,-0.14896612900078265,89.3329,99.28229999999999,9.949399999999997,11.13744208460712,0.0,0.0,0.0,,1396000.0,358000.0,-1038000.0,-74.35530085959886,252000.0,72000.0,-180000.0,-71.42857142857143,0.35802469135802467,2.618655692729767,2.2606310013717423,631.4176245210729,0.7507385223064373,0.8007644866350438,0.05002596432860651,6.663566986667413,1.0,0.9892292416498552,-0.010770758350144849,1.0,1.0424426669126006,0.04244266691260057,0.0,0.0,0.0,1.0,1.1113744208460712,0.11137442084607119,1.0,0.25644699140401145,-0.7435530085959885,1.0,0.2857142857142857,-0.7142857142857143,0.0,0.0,0.0,1.0,7.314176245210729,6.314176245210729,1.0,1.066635669866674,0.06663566986667391
ablation_vs_reference,HNN,comm-only,ablation,B-2-v4-ablation,comm-only,49,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\comm-only\seed_49\gen_60\hnn\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_49\gen_60\hnn\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=0.0;w_H=0.4;w_congestion=0.7;w_D=0.0;w_L=0.0;w_E=0.0,0.5276119402985074,6.000000000000001,5.839779260311603,-0.16022073968839745,-2.6703456614732946,True,True,True,,328.81757624162,329.97015932453,1.1525830829100414,0.3505235626647618,2.454372247071413,1.7506222812530279,-0.703749965818385,-28.67331826531644,16.0,12.0,-4.0,-25.0,0.000203177525,0.000293131926,8.9954401e-05,44.27379504696694,11.14198573637825,5.475610256511075,-5.666375479867176,-50.85606474406647,2195456.0,974848.0,-1220608.0,-55.59701492537313,163840.0,81920.0,-81920.0,-50.0,0.3028095733610822,0.8772112382934444,0.5744016649323622,189.69072164948452,0.004651317011228462,0.00496400018868977,0.00031268317746130803,6.722465415848422,55.66757624162,56.82015932453004,1.1525830829100414,2.0704747013007285,203.177525,293.131926,89.95440100000002,44.27379504696694,11.14198573637825,5.475610256511075,-5.666375479867176,-50.85606474406647,2195456.0,974848.0,-1220608.0,-55.59701492537313,163840.0,81920.0,-81920.0,-50.0,0.3028095733610822,0.8772112382934444,0.5744016649323622,189.69072164948452,4.651317011228462,4.96400018868977,0.3126831774613077,6.722465415848422,1.0,1.108045450700712,0.10804545070071203,1.0,0.7132668173468356,-0.2867331826531644,1.0,0.75,-0.25,1.0,1.4427379504696694,0.44273795046966935,1.0,0.44402985074626866,-0.5559701492537313,1.0,0.5,-0.5,1.0,0.4914393525593352,-0.5085606474406648,1.0,2.8969072164948453,1.8969072164948453,1.0,1.0672246541584842,0.06722465415848422
ablation_vs_reference,GEMM,wout-thermal,ablation,B-2-v4-ablation,wout-thermal,40,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\wout-thermal\seed_40\gen_60\gemm\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_40\gen_60\gemm\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,2.2810611188147587,6.000000000000001,3.9339391468101437,-2.066060853189857,-34.43434755316428,True,True,True,,328.08421735578,326.89700751183,-1.1872098439500292,-0.36186130912313486,2.1434761400252804,1.6555891654800325,-0.4878869745452479,-22.761483808235617,6.0,0.0,-6.0,-100.0,0.000120405,0.0001166186,-3.7863999999999948e-06,-3.144719903658477,1.8350526805555563,0.0,-1.8350526805555563,-100.0,104448.0,43008.0,-61440.0,-58.82352941176471,22528.0,8192.0,-14336.0,-63.63636363636363,0.9202539178734378,0.9964292799047808,0.07617536203134301,8.27764604440613,0.0015708734939939562,0.001517435923728417,-5.3437570265539146e-05,-3.4017742657095673,54.93421735578005,53.74700751183002,-1.1872098439500292,-2.1611481897723106,120.405,116.6186,-3.7864000000000004,-3.1447199036584883,1.8350526805555563,0.0,-1.8350526805555563,-100.0,104448.0,43008.0,-61440.0,-58.82352941176471,22528.0,8192.0,-14336.0,-63.63636363636363,0.9202539178734378,0.9964292799047808,0.07617536203134301,8.27764604440613,1.5708734939939561,1.517435923728417,-0.05343757026553919,-3.4017742657095673,1.0,0.8804928660777417,-0.11950713392225831,1.0,0.7723851619176438,-0.22761483808235616,1.0,0.0,-1.0,1.0,0.9685528009634152,-0.03144719903658477,1.0,0.4117647058823529,-0.5882352941176471,1.0,0.36363636363636365,-0.6363636363636364,1.0,0.0,-1.0,1.0,1.0827764604440613,0.08277646044406128,1.0,0.9659822573429043,-0.03401774265709567
ablation_vs_reference,MPEG4,wout-thermal,ablation,B-2-v4-ablation,wout-thermal,40,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\wout-thermal\seed_40\gen_60\mpeg4\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_40\gen_60\mpeg4\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,2.3308207973135873,6.000000000000001,4.11506525813979,-1.884934741860211,-31.415579031003517,True,True,True,,327.5966387468,326.23929269014,-1.357346056659992,-0.41433454929588054,1.3003837749577485,1.2066652092067076,-0.09371856575104087,-7.206992855173533,2.0,0.0,-2.0,-100.0,0.0001220699,0.0001212096,-8.602999999999958e-07,-0.7047601415254623,0.07168423611111063,0.0,-0.07168423611111063,-100.0,420000.0,264000.0,-156000.0,-37.142857142857146,88000.0,24000.0,-64000.0,-72.72727272727273,0.5670623064060744,0.5670623064060744,0.0,0.0,0.0011328804365769536,0.0011259477898675312,-6.932646709422417e-06,-0.6119486651539052,54.44663874680003,53.08929269014004,-1.357346056659992,-2.4929841178483514,122.06989999999999,121.2096,-0.8602999999999952,-0.7047601415254623,0.07168423611111063,0.0,-0.07168423611111063,-100.0,420000.0,264000.0,-156000.0,-37.142857142857146,88000.0,24000.0,-64000.0,-72.72727272727273,0.5670623064060744,0.5670623064060744,0.0,0.0,1.1328804365769536,1.1259477898675312,-0.0069326467094223965,-0.6119486651539052,1.0,0.8563143893779381,-0.14368561062206187,1.0,0.9279300714482647,-0.07206992855173533,1.0,0.0,-1.0,1.0,0.9929523985847454,-0.007047601415254623,1.0,0.6285714285714286,-0.37142857142857144,1.0,0.2727272727272727,-0.7272727272727273,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,0.993880513348461,-0.006119486651539052
ablation_vs_reference,VOPD,wout-thermal,ablation,B-2-v4-ablation,wout-thermal,40,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\wout-thermal\seed_40\gen_60\vopd\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_40\gen_60\vopd\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,2.2888995797970932,5.0,4.4150411969020595,-0.5849588030979405,-11.699176061958806,True,True,True,,325.37271921261,326.14001529451,0.7672960819000423,0.2358206563097376,0.9870939912641029,1.0067449908461097,0.01965099958200678,1.990793152011916,0.0,0.0,0.0,,8.93329e-05,8.73526e-05,-1.9802999999999986e-06,-2.2167644843053336,0.0,0.0,0.0,,1396000.0,782000.0,-614000.0,-43.98280802292264,252000.0,72000.0,-180000.0,-71.42857142857143,0.35802469135802467,0.35802469135802467,0.0,0.0,0.0007507385223064374,0.0007378738455177449,-1.286467678869249e-05,-1.7136028599104347,52.22271921261,52.990015294510044,0.7672960819000423,1.4692763867316216,89.3329,87.3526,-1.9802999999999997,-2.2167644843053336,0.0,0.0,0.0,,1396000.0,782000.0,-614000.0,-43.98280802292264,252000.0,72000.0,-180000.0,-71.42857142857143,0.35802469135802467,0.35802469135802467,0.0,0.0,0.7507385223064373,0.7378738455177449,-0.012864676788692408,-1.7136028599104347,1.0,1.1062336855848467,0.1062336855848467,1.0,1.0199079315201192,0.01990793152011916,0.0,0.0,0.0,1.0,0.9778323551569467,-0.022167644843053336,1.0,0.5601719197707736,-0.43982808022922637,1.0,0.2857142857142857,-0.7142857142857143,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.9828639714008957,-0.017136028599104347
ablation_vs_reference,HNN,wout-thermal,ablation,B-2-v4-ablation,wout-thermal,40,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\wout-thermal\seed_40\gen_60\hnn\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_40\gen_60\hnn\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,2.8378916862288652,6.000000000000001,5.097269500116739,-0.9027304998832619,-15.04550833138769,True,True,True,,328.81757624162,329.31319521118,0.4956189695600415,0.15072763908332565,2.454372247071413,1.7804445728788185,-0.6739276741925944,-27.45825027139763,16.0,13.0,-3.0,-18.75,0.000203177525,0.0001967566,-6.420925e-06,-3.1602535762752293,11.14198573637825,5.3885953354822185,-5.753390400896032,-51.637028955362815,2195456.0,1556480.0,-638976.0,-29.104477611940293,163840.0,122880.0,-40960.0,-25.0,0.3028095733610822,0.29864724245577523,-0.004162330905306988,-1.3745704467354014,0.004651317011228462,0.004432983226101985,-0.0002183337851264771,-4.694020738629745,55.66757624162,56.16319521118004,0.4956189695600415,0.890318930734213,203.177525,196.75660000000002,-6.420924999999983,-3.160253576275218,11.14198573637825,5.3885953354822185,-5.753390400896032,-51.637028955362815,2195456.0,1556480.0,-638976.0,-29.104477611940293,163840.0,122880.0,-40960.0,-25.0,0.3028095733610822,0.29864724245577523,-0.004162330905306988,-1.3745704467354014,4.651317011228462,4.432983226101985,-0.21833378512647705,-4.694020738629745,1.0,1.0464603166018502,0.04646031660185024,1.0,0.7254174972860237,-0.27458250271397633,1.0,0.8125,-0.1875,1.0,0.9683974642372477,-0.03160253576275229,1.0,0.7089552238805971,-0.29104477611940294,1.0,0.75,-0.25,1.0,0.4836297104463718,-0.5163702895536282,1.0,0.986254295532646,-0.013745704467354014,1.0,0.9530597926137025,-0.04694020738629745
ablation_vs_reference,GEMM,wout-thermal,ablation,B-2-v4-ablation,wout-thermal,41,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\wout-thermal\seed_41\gen_60\gemm\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\gemm\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,2.4803488898158466,6.000000000000001,4.33993589705318,-1.660064102946821,-27.667735049113684,True,True,True,,328.08421735578,327.85073240033,-0.2334849554500238,-0.07116616499623918,2.1434761400252804,1.6785349714683813,-0.46494116855689915,-21.690988757701568,6.0,1.0,-5.0,-83.33333333333334,0.000120405,0.0001187507,-1.654300000000002e-06,-1.373946264690007,1.8350526805555563,0.30068174999999997,-1.5343709305555562,-83.61454397543675,104448.0,54272.0,-50176.0,-48.0392156862745,22528.0,10240.0,-12288.0,-54.54545454545454,0.9202539178734378,0.9964292799047808,0.07617536203134301,8.27764604440613,0.0015708734939939562,0.0015354162821669894,-3.54572118269668e-05,-2.2571653263317004,54.93421735578005,54.700732400330025,-0.2334849554500238,-0.42502645288976515,120.405,118.7507,-1.6543000000000063,-1.373946264690007,1.8350526805555563,0.30068174999999997,-1.5343709305555562,-83.61454397543675,104448.0,54272.0,-50176.0,-48.0392156862745,22528.0,10240.0,-12288.0,-54.54545454545454,0.9202539178734378,0.9964292799047808,0.07617536203134301,8.27764604440613,1.5708734939939561,1.5354162821669894,-0.035457211826966706,-2.2571653263316893,1.0,0.9764968948143484,-0.023503105185651574,1.0,0.7830901124229843,-0.21690988757701568,1.0,0.16666666666666666,-0.8333333333333334,1.0,0.9862605373530999,-0.013739462646900069,1.0,0.5196078431372549,-0.48039215686274506,1.0,0.45454545454545453,-0.5454545454545454,1.0,0.16385456024563258,-0.8361454397543674,1.0,1.0827764604440613,0.08277646044406128,1.0,0.977428346736683,-0.022571653263317004
ablation_vs_reference,MPEG4,wout-thermal,ablation,B-2-v4-ablation,wout-thermal,41,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\wout-thermal\seed_41\gen_60\mpeg4\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\mpeg4\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,2.570226693329119,6.000000000000001,4.41144975271096,-1.5885502472890405,-26.47583745481734,True,True,True,,327.5966387468,326.96729818981,-0.6293405569900301,-0.1921083682047353,1.3003837749577485,1.1805451394877744,-0.11983863546997409,-9.215636012827666,2.0,0.0,-2.0,-100.0,0.0001220699,0.0001211156,-9.542999999999986e-07,-0.7817652017409693,0.07168423611111063,0.0,-0.07168423611111063,-100.0,420000.0,316000.0,-104000.0,-24.761904761904763,88000.0,48000.0,-40000.0,-45.45454545454546,0.5670623064060744,0.5670623064060744,0.0,0.0,0.0011328804365769536,0.0011257145440717541,-7.165892505199469e-06,-0.6325374041104892,54.44663874680003,53.81729818981,-0.6293405569900301,-1.1558850490601125,122.06989999999999,121.1156,-0.9542999999999893,-0.7817652017409582,0.07168423611111063,0.0,-0.07168423611111063,-100.0,420000.0,316000.0,-104000.0,-24.761904761904763,88000.0,48000.0,-40000.0,-45.45454545454546,0.5670623064060744,0.5670623064060744,0.0,0.0,1.1328804365769536,1.1257145440717542,-0.007165892505199389,-0.6325374041104892,1.0,0.9333794195101179,-0.06662058048988206,1.0,0.9078436398717233,-0.09215636012827666,1.0,0.0,-1.0,1.0,0.9921823479825903,-0.007817652017409693,1.0,0.7523809523809524,-0.24761904761904763,1.0,0.5454545454545454,-0.4545454545454546,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,0.9936746259588951,-0.006325374041104892
ablation_vs_reference,VOPD,wout-thermal,ablation,B-2-v4-ablation,wout-thermal,41,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\wout-thermal\seed_41\gen_60\vopd\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\vopd\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,2.4266472935097307,5.0,4.550221970283686,-0.4497780297163141,-8.99556059432628,True,True,True,,325.37271921261,326.16871864604,0.7959994334300404,0.24464233982379735,0.9870939912641029,1.0002884316800806,0.013194440415977726,1.3366954446840884,0.0,0.0,0.0,,8.93329e-05,8.74026e-05,-1.9302999999999974e-06,-2.160794063553295,0.0,0.0,0.0,,1396000.0,756000.0,-640000.0,-45.84527220630372,252000.0,124000.0,-128000.0,-50.79365079365079,0.35802469135802467,0.35802469135802467,0.0,0.0,0.0007507385223064374,0.0007379961872977866,-1.2742335008650752e-05,-1.6973066693718342,52.22271921261,53.01871864604004,0.7959994334300404,1.5242397282863696,89.3329,87.4026,-1.9302999999999884,-2.160794063553284,0.0,0.0,0.0,,1396000.0,756000.0,-640000.0,-45.84527220630372,252000.0,124000.0,-128000.0,-50.79365079365079,0.35802469135802467,0.35802469135802467,0.0,0.0,0.7507385223064373,0.7379961872977866,-0.01274233500865074,-1.6973066693718342,1.0,1.1102077223271147,0.11020772232711473,1.0,1.0133669544468409,0.013366954446840884,0.0,0.0,0.0,1.0,0.978392059364467,-0.021607940635532952,1.0,0.5415472779369628,-0.4584527220630372,1.0,0.49206349206349204,-0.5079365079365079,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.9830269333062817,-0.01697306669371834
ablation_vs_reference,HNN,wout-thermal,ablation,B-2-v4-ablation,wout-thermal,41,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\wout-thermal\seed_41\gen_60\hnn\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\hnn\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,2.873008522755603,6.000000000000001,5.095942056320546,-0.9040579436794545,-15.06763239465757,True,True,True,,328.81757624162,329.37214501577,0.5545687741500274,0.1686554534245932,2.454372247071413,1.7694726618529322,-0.6848995852184807,-27.90528559943225,16.0,12.0,-4.0,-25.0,0.000203177525,0.0002037306,5.530749999999778e-07,0.2722126869101116,11.14198573637825,5.135373298607642,-6.006612437770609,-53.909712145467914,2195456.0,1564672.0,-630784.0,-28.73134328358209,163840.0,122880.0,-40960.0,-25.0,0.3028095733610822,0.29656607700312176,-0.006243496357960454,-2.0618556701030966,0.004651317011228462,0.0044599609323250355,-0.0001913560789034265,-4.1140192861825025,55.66757624162,56.222145015770025,0.5545687741500274,0.9962150529833957,203.177525,203.73059999999998,0.5530749999999784,0.2722126869101116,11.14198573637825,5.135373298607642,-6.006612437770609,-53.909712145467914,2195456.0,1564672.0,-630784.0,-28.73134328358209,163840.0,122880.0,-40960.0,-25.0,0.3028095733610822,0.29656607700312176,-0.006243496357960454,-2.0618556701030966,4.651317011228462,4.4599609323250355,-0.19135607890342676,-4.114019286182513,1.0,1.051986389559266,0.051986389559266044,1.0,0.7209471440056775,-0.2790528559943225,1.0,0.75,-0.25,1.0,1.0027221268691011,0.002722126869101116,1.0,0.7126865671641791,-0.2873134328358209,1.0,0.75,-0.25,1.0,0.46090287854532086,-0.5390971214546791,1.0,0.979381443298969,-0.020618556701030966,1.0,0.958859807138175,-0.04114019286182502
ablation_vs_reference,GEMM,wout-thermal,ablation,B-2-v4-ablation,wout-thermal,42,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\wout-thermal\seed_42\gen_60\gemm\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\gemm\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,2.2941218642588566,6.000000000000001,3.991833926233945,-2.008166073766056,-33.469434562767596,True,True,True,,328.08421735578,327.11445404871,-0.9697633070700249,-0.29558365071197246,2.1434761400252804,1.7047720636344015,-0.43870407639087894,-20.4669447071944,6.0,0.0,-6.0,-100.0,0.000120405,0.0001167107,-3.694300000000003e-06,-3.0682280636186277,1.8350526805555563,0.0,-1.8350526805555563,-100.0,104448.0,46080.0,-58368.0,-55.88235294117647,22528.0,8192.0,-14336.0,-63.63636363636363,0.9202539178734378,0.9964292799047808,0.07617536203134301,8.27764604440613,0.0015708734939939562,0.0015186239360212332,-5.224955797272302e-05,-3.326146769456151,54.93421735578005,53.964454048710024,-0.9697633070700249,-1.7653174173564268,120.405,116.71069999999999,-3.6943000000000126,-3.0682280636186277,1.8350526805555563,0.0,-1.8350526805555563,-100.0,104448.0,46080.0,-58368.0,-55.88235294117647,22528.0,8192.0,-14336.0,-63.63636363636363,0.9202539178734378,0.9964292799047808,0.07617536203134301,8.27764604440613,1.5708734939939561,1.5186239360212332,-0.052249557972722904,-3.326146769456151,1.0,0.9023815090470327,-0.09761849095296726,1.0,0.795330552928056,-0.204669447071944,1.0,0.0,-1.0,1.0,0.9693177193638137,-0.030682280636186277,1.0,0.4411764705882353,-0.5588235294117647,1.0,0.36363636363636365,-0.6363636363636364,1.0,0.0,-1.0,1.0,1.0827764604440613,0.08277646044406128,1.0,0.9667385323054385,-0.03326146769456151
ablation_vs_reference,MPEG4,wout-thermal,ablation,B-2-v4-ablation,wout-thermal,42,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\wout-thermal\seed_42\gen_60\mpeg4\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\mpeg4\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,2.422519807610618,6.000000000000001,4.312661814995082,-1.6873381850049185,-28.1223030834153,True,True,True,,327.5966387468,326.9312650467,-0.6653737001000195,-0.20310760899299174,1.3003837749577485,1.2491187136992685,-0.05126506125847996,-3.9423024376127436,2.0,0.0,-2.0,-100.0,0.0001220699,0.0001215507,-5.192e-07,-0.42533007727539873,0.07168423611111063,0.0,-0.07168423611111063,-100.0,420000.0,268000.0,-152000.0,-36.1904761904762,88000.0,24000.0,-64000.0,-72.72727272727273,0.5670623064060744,0.803897919464927,0.2368356130588526,41.765359887852284,0.0011328804365769536,0.0011282262524620098,-4.654184114943763e-06,-0.4108274769936471,54.44663874680003,53.781265046700014,-0.6653737001000195,-1.222065705826747,122.06989999999999,121.55069999999999,-0.5191999999999979,-0.42533007727539873,0.07168423611111063,0.0,-0.07168423611111063,-100.0,420000.0,268000.0,-152000.0,-36.1904761904762,88000.0,24000.0,-64000.0,-72.72727272727273,0.5670623064060744,0.803897919464927,0.2368356130588526,41.765359887852284,1.1328804365769536,1.12822625246201,-0.004654184114943671,-0.4108274769936471,1.0,0.9295650317605922,-0.07043496823940776,1.0,0.9605769756238726,-0.039423024376127436,1.0,0.0,-1.0,1.0,0.995746699227246,-0.004253300772753987,1.0,0.638095238095238,-0.36190476190476195,1.0,0.2727272727272727,-0.7272727272727273,1.0,0.0,-1.0,1.0,1.4176535988785228,0.4176535988785228,1.0,0.9958917252300635,-0.004108274769936471
ablation_vs_reference,VOPD,wout-thermal,ablation,B-2-v4-ablation,wout-thermal,42,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\wout-thermal\seed_42\gen_60\vopd\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\vopd\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,2.3096167162447374,5.0,4.376849990802312,-0.6231500091976878,-12.463000183953755,True,True,True,,325.37271921261,325.70132582227,0.32860660966002797,0.10099390337803271,0.9870939912641029,1.0085504815994137,0.02145649033531083,2.1737028616528153,0.0,0.0,0.0,,8.93329e-05,8.76906e-05,-1.6423000000000029e-06,-1.838404440021546,0.0,0.0,0.0,,1396000.0,834000.0,-562000.0,-40.257879656160455,252000.0,72000.0,-180000.0,-71.42857142857143,0.35802469135802467,0.35802469135802467,0.0,0.0,0.0007507385223064374,0.0007397913855288225,-1.0947136777614925e-05,-1.4581823700724583,52.22271921261,52.55132582227003,0.32860660966002797,0.6292407109675713,89.3329,87.6906,-1.6422999999999917,-1.8384044400215238,0.0,0.0,0.0,,1396000.0,834000.0,-562000.0,-40.257879656160455,252000.0,72000.0,-180000.0,-71.42857142857143,0.35802469135802467,0.35802469135802467,0.0,0.0,0.7507385223064373,0.7397913855288225,-0.01094713677761483,-1.4581823700724361,1.0,1.0454962459410466,0.04549624594104662,1.0,1.0217370286165282,0.021737028616528153,0.0,0.0,0.0,1.0,0.9816159555997845,-0.01838404440021546,1.0,0.5974212034383954,-0.40257879656160456,1.0,0.2857142857142857,-0.7142857142857143,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.9854181762992754,-0.014581823700724583
