figure,workload,method,seed,metric_group,metric_name,metric_label,unit,reference_method,reference_metric,method_metric,delta_vs_reference,relative_change_pct_vs_reference,full_objective_comparable_score,valid,validity_notes,metrics_path
figure3,HNN,Full-GA,45,thermal_safety,T_max_C,T_max,C,ReferenceMapping,55.66757624162,56.47661709114004,0.809040849520045,1.4533430483994358,5.373174744913506,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,45,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,2.454372247071413,1.8755066898106707,-0.5788655572607422,-23.58507589675738,5.373174744913506,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,45,thermal_safety,N_hot,N_hot,count,ReferenceMapping,16.0,13.0,-3.0,-18.75,5.373174744913506,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,45,performance,makespan_us,makespan,us,ReferenceMapping,203.177525,198.10459999999998,-5.072925000000026,-2.4967943673888326,5.373174744913506,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,45,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,11.14198573637825,8.497955613563537,-2.644030122814714,-23.730331247706005,5.373174744913506,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,45,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,2195456.0,1687552.0,-507904.0,-23.134328358208954,5.373174744913506,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,45,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,163840.0,131072.0,-32768.0,-19.999999999999996,5.373174744913506,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,45,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.3028095733610822,0.32362122788761705,0.02081165452653483,6.872852233676974,5.373174744913506,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,45,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,4.651317011228462,4.552326359540738,-0.09899065168772392,-2.1282284447341815,5.373174744913506,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\hnn\metrics.json
figure3,GEMM,Full-GA,46,thermal_safety,T_max_C,T_max,C,ReferenceMapping,54.93421735578005,52.72885150614002,-2.2053658496400317,-4.014557694263732,3.741650923084499,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,46,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,2.1434761400252804,1.363760546452741,-0.7797155935725395,-36.37621987074432,3.741650923084499,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,46,thermal_safety,N_hot,N_hot,count,ReferenceMapping,6.0,0.0,-6.0,-100.0,3.741650923084499,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,46,performance,makespan_us,makespan,us,ReferenceMapping,120.405,116.7947,-3.610299999999995,-2.998463518956851,3.741650923084499,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,46,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,1.8350526805555563,0.0,-1.8350526805555563,-100.0,3.741650923084499,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,46,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,104448.0,65536.0,-38912.0,-37.254901960784316,3.741650923084499,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,46,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,22528.0,8192.0,-14336.0,-63.63636363636363,3.741650923084499,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,46,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.9202539178734378,0.8059908748264233,-0.11426304304701451,-12.416469066609181,3.741650923084499,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,46,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,1.5708734939939561,1.5165172339048945,-0.05435626008906169,-3.460257003309708,3.741650923084499,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\gemm\metrics.json
figure3,MPEG4,Full-GA,46,thermal_safety,T_max_C,T_max,C,ReferenceMapping,54.44663874680003,52.290550164980004,-2.156088581820029,-3.960003099267073,4.016261600531964,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,46,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,1.3003837749577485,1.0784628192320467,-0.2219209557257018,-17.06580472621726,4.016261600531964,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,46,thermal_safety,N_hot,N_hot,count,ReferenceMapping,2.0,0.0,-2.0,-100.0,4.016261600531964,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,46,performance,makespan_us,makespan,us,ReferenceMapping,122.06989999999999,121.5216,-0.5482999999999834,-0.44916887783146286,4.016261600531964,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,46,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,0.07168423611111063,0.0,-0.07168423611111063,-100.0,4.016261600531964,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,46,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,420000.0,300000.0,-120000.0,-28.57142857142857,4.016261600531964,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,46,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,88000.0,24000.0,-64000.0,-72.72727272727273,4.016261600531964,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,46,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.5670623064060744,0.6986376469943258,0.1315753405882515,23.202977715473505,4.016261600531964,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,46,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,1.1328804365769536,1.1272591879990506,-0.005621248577903026,-0.49619080676226446,4.016261600531964,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\mpeg4\metrics.json
figure3,VOPD,Full-GA,46,thermal_safety,T_max_C,T_max,C,ReferenceMapping,52.22271921261,52.275004732920024,0.05228552031002209,0.10012025627612609,4.446714704298548,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,46,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,0.9870939912641029,0.9217627782721624,-0.06533121299194056,-6.61854023731574,4.446714704298548,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,46,thermal_safety,N_hot,N_hot,count,ReferenceMapping,0.0,0.0,0.0,,4.446714704298548,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,46,performance,makespan_us,makespan,us,ReferenceMapping,89.3329,87.7029,-1.6299999999999955,-1.8246357165165317,4.446714704298548,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,46,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,0.0,0.0,0.0,,4.446714704298548,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,46,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,1396000.0,924000.0,-472000.0,-33.810888252149,4.446714704298548,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,46,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,252000.0,78000.0,-174000.0,-69.04761904761905,4.446714704298548,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,46,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.35802469135802467,0.6323731138545954,0.2743484224965707,76.62835249042148,4.446714704298548,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,46,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,0.7507385223064373,0.7400433229376454,-0.01069519936879193,-1.4246237606049372,4.446714704298548,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\vopd\metrics.json
figure3,HNN,Full-GA,46,thermal_safety,T_max_C,T_max,C,ReferenceMapping,55.66757624162,56.14919799997,0.481621758350002,0.8651746507869706,4.982882635915508,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,46,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,2.454372247071413,1.614644765235826,-0.8397274818355869,-34.21353394284669,4.982882635915508,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,46,thermal_safety,N_hot,N_hot,count,ReferenceMapping,16.0,9.0,-7.0,-43.75,4.982882635915508,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,46,performance,makespan_us,makespan,us,ReferenceMapping,203.177525,220.1926,17.015074999999996,8.374486794245573,4.982882635915508,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,46,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,11.14198573637825,4.01606118536325,-7.125924551015001,-63.95560647460776,4.982882635915508,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,46,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,2195456.0,1671168.0,-524288.0,-23.880597014925375,4.982882635915508,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,46,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,163840.0,106496.0,-57344.0,-35.0,4.982882635915508,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,46,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.3028095733610822,0.38189386056191466,0.07908428720083244,26.116838487972505,4.982882635915508,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,46,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,4.651317011228462,4.520959952843556,-0.13035705838490674,-2.802583828842875,4.982882635915508,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_46\gen_60\hnn\metrics.json
figure3,GEMM,Full-GA,47,thermal_safety,T_max_C,T_max,C,ReferenceMapping,54.93421735578005,53.23242899570005,-1.701788360080002,-3.0978658511841783,3.8192535762656448,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,47,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,2.1434761400252804,1.3883834265550827,-0.7550927134701977,-35.227483962629606,3.8192535762656448,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,47,thermal_safety,N_hot,N_hot,count,ReferenceMapping,6.0,0.0,-6.0,-100.0,3.8192535762656448,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,47,performance,makespan_us,makespan,us,ReferenceMapping,120.405,116.76089999999999,-3.6441000000000088,-3.026535442880285,3.8192535762656448,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,47,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,1.8350526805555563,0.0,-1.8350526805555563,-100.0,3.8192535762656448,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,47,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,104448.0,69632.0,-34816.0,-33.333333333333336,3.8192535762656448,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,47,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,22528.0,8192.0,-14336.0,-63.63636363636363,3.8192535762656448,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,47,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.9202539178734378,0.8059908748264233,-0.11426304304701451,-12.416469066609181,3.8192535762656448,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,47,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,1.5708734939939561,1.5167518392859631,-0.05412165470799302,-3.445322294565445,3.8192535762656448,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\gemm\metrics.json
figure3,MPEG4,Full-GA,47,thermal_safety,T_max_C,T_max,C,ReferenceMapping,54.44663874680003,51.89987704372004,-2.5467617030799943,-4.677537055911785,4.083388623951365,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,47,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,1.3003837749577485,1.0272632400600779,-0.27312053489767063,-21.0030715668184,4.083388623951365,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,47,thermal_safety,N_hot,N_hot,count,ReferenceMapping,2.0,0.0,-2.0,-100.0,4.083388623951365,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,47,performance,makespan_us,makespan,us,ReferenceMapping,122.06989999999999,121.77759999999999,-0.29229999999999734,-0.23945296915947045,4.083388623951365,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,47,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,0.07168423611111063,0.0,-0.07168423611111063,-100.0,4.083388623951365,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,47,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,420000.0,304000.0,-116000.0,-27.61904761904762,4.083388623951365,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,47,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,88000.0,32000.0,-56000.0,-63.63636363636363,4.083388623951365,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,47,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.5670623064060744,0.9179298813080782,0.3508675749020038,61.87460724126264,4.083388623951365,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,47,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,1.1328804365769536,1.128504756548051,-0.00437568002890254,-0.38624376303326713,4.083388623951365,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\mpeg4\metrics.json
figure3,VOPD,Full-GA,47,thermal_safety,T_max_C,T_max,C,ReferenceMapping,52.22271921261,52.202270997460005,-0.020448215149997395,-0.03915578403098641,4.473743433386786,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,47,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,0.9870939912641029,0.9350136422126879,-0.05208034905141501,-5.276128667820101,4.473743433386786,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,47,thermal_safety,N_hot,N_hot,count,ReferenceMapping,0.0,0.0,0.0,,4.473743433386786,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,47,performance,makespan_us,makespan,us,ReferenceMapping,89.3329,87.3008,-2.0321,-2.2747498402044486,4.473743433386786,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,47,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,0.0,0.0,0.0,,4.473743433386786,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,47,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,1396000.0,1080000.0,-316000.0,-22.636103151862464,4.473743433386786,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,47,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,252000.0,128000.0,-124000.0,-49.20634920634921,4.473743433386786,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,47,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.35802469135802467,0.35802469135802467,0.0,0.0,4.473743433386786,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,47,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,0.7507385223064373,0.7381586547046212,-0.012579867601816175,-1.6756656582864515,4.473743433386786,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\vopd\metrics.json
figure3,HNN,Full-GA,47,thermal_safety,T_max_C,T_max,C,ReferenceMapping,55.66757624162,55.43997479507004,-0.2276014465499543,-0.40885819343394747,5.038941886660901,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,47,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,2.454372247071413,1.664449978530488,-0.7899222685409248,-32.184289464789614,5.038941886660901,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,47,thermal_safety,N_hot,N_hot,count,ReferenceMapping,16.0,5.0,-11.0,-68.75,5.038941886660901,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,47,performance,makespan_us,makespan,us,ReferenceMapping,203.177525,238.1106,34.933075,17.19337559604588,5.038941886660901,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,47,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,11.14198573637825,1.3007407868589813,-9.84124494951927,-88.32577228480825,5.038941886660901,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,47,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,2195456.0,1736704.0,-458752.0,-20.895522388059707,5.038941886660901,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,47,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,163840.0,131072.0,-32768.0,-19.999999999999996,5.038941886660901,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,47,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.3028095733610822,0.5775234131113424,0.27471383975026015,90.72164948453607,5.038941886660901,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,47,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,4.651317011228462,4.500074509431657,-0.15124250179680487,-3.2516059737854763,5.038941886660901,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_47\gen_60\hnn\metrics.json
figure3,GEMM,Full-GA,48,thermal_safety,T_max_C,T_max,C,ReferenceMapping,54.93421735578005,52.920489494440005,-2.013727861340044,-3.6657077469552157,3.7259784989639666,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,48,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,2.1434761400252804,1.3334026497899885,-0.810073490235292,-37.7925125971189,3.7259784989639666,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,48,thermal_safety,N_hot,N_hot,count,ReferenceMapping,6.0,0.0,-6.0,-100.0,3.7259784989639666,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,48,performance,makespan_us,makespan,us,ReferenceMapping,120.405,116.6966,-3.7083999999999975,-3.0799385407582758,3.7259784989639666,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,48,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,1.8350526805555563,0.0,-1.8350526805555563,-100.0,3.7259784989639666,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,48,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,104448.0,60416.0,-44032.0,-42.15686274509803,3.7259784989639666,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,48,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,22528.0,8192.0,-14336.0,-63.63636363636363,3.7259784989639666,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,48,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.9202539178734378,0.8059908748264233,-0.11426304304701451,-12.416469066609181,3.7259784989639666,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,48,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,1.5708734939939561,1.5158428528834058,-0.05503064111055034,-3.5031873235466304,3.7259784989639666,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\gemm\metrics.json
figure3,MPEG4,Full-GA,48,thermal_safety,T_max_C,T_max,C,ReferenceMapping,54.44663874680003,52.757701079560036,-1.6889376672399976,-3.1020053875029374,4.188175475521553,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,48,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,1.3003837749577485,1.113916048654285,-0.18646772630346353,-14.339438087000289,4.188175475521553,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,48,thermal_safety,N_hot,N_hot,count,ReferenceMapping,2.0,0.0,-2.0,-100.0,4.188175475521553,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,48,performance,makespan_us,makespan,us,ReferenceMapping,122.06989999999999,121.3202,-0.74969999999999,-0.6141563153570173,4.188175475521553,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,48,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,0.07168423611111063,0.0,-0.07168423611111063,-100.0,4.188175475521553,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,48,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,420000.0,296000.0,-124000.0,-29.52380952380952,4.188175475521553,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,48,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,88000.0,28000.0,-60000.0,-68.18181818181819,4.188175475521553,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,48,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.5670623064060744,0.8960006578767029,0.32893835147062855,58.007444288683715,4.188175475521553,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,48,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,1.1328804365769536,1.1262643335165439,-0.006616103060409717,-0.584007177350554,4.188175475521553,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\mpeg4\metrics.json
figure3,VOPD,Full-GA,48,thermal_safety,T_max_C,T_max,C,ReferenceMapping,52.22271921261,52.34654406093,0.12382484831999818,0.23710915514736364,4.3470398343814445,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,48,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,0.9870939912641029,0.9659049869487715,-0.02118900431533144,-2.1466045283282664,4.3470398343814445,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,48,thermal_safety,N_hot,N_hot,count,ReferenceMapping,0.0,0.0,0.0,,4.3470398343814445,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,48,performance,makespan_us,makespan,us,ReferenceMapping,89.3329,87.3487,-1.9842000000000013,-2.2211301771239977,4.3470398343814445,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,48,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,0.0,0.0,0.0,,4.3470398343814445,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,48,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,1396000.0,1000000.0,-396000.0,-28.36676217765043,4.3470398343814445,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_48\gen_60\vopd\metrics.json
